block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_356090027,0,4421,0,1,102 Jones Southbound,12870,4_merged_357925064,357901984,
b_356088621,0,4423,0,1,104 Valley View Southbound,12884,2_merged_357925062,357902728,
b_356089806,0,4423,0,1,104 Valley View Southbound,12884,2_merged_357925062,357902729,
b_356089806,0,4423,0,1,104 Valley View Southbound,12884,2_merged_357925062,357902722,
b_356088622,0,4423,0,1,104 Valley View Southbound,12883,2_merged_357925062,357902723,
b_356088619,0,4423,0,1,104 Valley View Southbound,12885,2_merged_357925062,357902720,
b_356088621,0,4423,0,1,104 Valley View Southbound,12883,2_merged_357925062,357902721,
b_356088619,0,4423,0,1,104 Valley View Southbound,12884,2_merged_357925062,357902726,
b_356088620,0,4423,0,1,104 Valley View Southbound,12884,2_merged_357925062,357902727,
b_356088617,0,4423,0,1,104 Valley View Southbound,12884,2_merged_357925062,357902724,
b_356088618,0,4423,0,1,104 Valley View Southbound,12884,2_merged_357925062,357902725,
b_356088602,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906409,
b_356088598,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906408,
b_356088603,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906407,
b_356088601,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906406,
b_356088600,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906405,
b_356089549,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906404,
b_356088612,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906403,
b_356088611,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906402,
b_356089550,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906401,
b_356088609,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906400,
a_356088375,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900760,
a_356088380,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900761,
a_356088381,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900762,
a_356088383,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900763,
a_356088384,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900764,
a_356088370,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900765,
a_356088371,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900766,
a_356088373,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900767,
a_356088386,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900768,
a_356088375,0,4401,0,1,206 Charleston Westbound,12753,13_merged_357925059,357900769,
b_356090349,0,4440,0,0,206 Charleston Eastbound,12978,13_merged_357925063,357924052,
a_356088163,0,4406,0,1,212 Sunset Westbound,12789,4_merged_357925060,357897720,
b_356088682,0,4447,0,0,215 Bonanza Eastbound,13022,3_merged_357925061,357911241,
b_356088689,0,4447,0,0,215 Bonanza Eastbound,13022,3_merged_357925061,357911240,
b_356088719,0,4447,0,0,215 Bonanza Eastbound,13022,3_merged_357925061,357911243,
b_356088685,0,4447,0,0,215 Bonanza Eastbound,13022,3_merged_357925061,357911242,
b_356088688,0,4447,0,0,215 Bonanza Eastbound,13021,3_merged_357925061,357911245,
b_356088715,0,4447,0,0,215 Bonanza Eastbound,13022,3_merged_357925061,357911244,
b_356088685,0,4447,0,0,215 Bonanza Eastbound,13022,3_merged_357925061,357911247,
b_356088689,0,4447,0,0,215 Bonanza Eastbound,13022,3_merged_357925061,357911246,
b_356089970,0,4447,0,0,215 Bonanza Eastbound,13021,3_merged_357925061,357911249,
b_356088719,0,4447,0,0,215 Bonanza Eastbound,13021,3_merged_357925061,357911248,
a_356088163,0,4406,0,1,212 Sunset Westbound,12789,4_merged_357925060,357897727,
a_356087956,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895456,
a_356088165,0,4406,0,1,212 Sunset Westbound,12789,4_merged_357925060,357897726,
b_356089734,0,4444,0,1,210 Lake Mead Blvd Westbound,13005,4_merged_357925064,357915498,
b_356089730,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915499,
b_356089728,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915490,
b_356088474,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915491,
b_356089733,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915492,
b_356089723,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915493,
b_356089729,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915494,
b_356089726,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915495,
b_356089725,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915496,
b_356089731,0,4444,0,1,210 Lake Mead Blvd Westbound,13008,4_merged_357925064,357915497,
a_356087870,0,4416,0,1,BHX-B Boulder Hwy Express Southbound (Via NSC),12838,4_merged_357925060,357894147,
a_356087957,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895457,
a_356087253,0,4390,0,0,111B Green Valley Pkwy / Pecos Northbound,12685,2_merged_357925058,357885085,
a_356087955,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895455,
a_356087971,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895454,
a_356087957,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895452,
a_356087956,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895451,
a_356087955,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895450,
a_356087254,0,4390,0,0,111B Green Valley Pkwy / Pecos Northbound,12685,2_merged_357925058,357885087,
a_356087959,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895459,
a_356087953,0,4381,0,1,101 Rainbow Southbound,12638,4_merged_357925060,357895458,
a_356087251,0,4390,0,0,111A Pecos Northbound,12684,2_merged_357925058,357885086,
a_356088205,0,4391,0,0,113 N. Las Vegas Blvd Northbound,12689,13_merged_357925059,357898290,
a_356087251,0,4390,0,0,111A Pecos Northbound Evening Routing,12682,2_merged_357925058,357885081,
a_356087250,0,4390,0,0,111A Pecos Northbound Evening Routing,12682,2_merged_357925058,357885080,
a_356087252,0,4390,0,0,111B Green Valley Pkwy / Pecos Northbound,12685,2_merged_357925058,357885083,
a_356087456,0,4398,0,0,201A Tropicana Eastbound,12725,3_merged_357925057,357888074,
a_356088187,0,4391,0,0,113 N. Las Vegas Blvd Northbound,12689,13_merged_357925059,357898291,
b_356088709,0,4425,0,1,106A Centennial Hills / Rancho Southbound,12897,2_merged_357925062,357903440,
b_356088679,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,2_merged_357925062,357903441,
b_356088711,0,4425,0,1,106A Centennial Hills / Rancho Southbound,12897,2_merged_357925062,357903442,
b_356088670,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,2_merged_357925062,357903443,
b_356088712,0,4425,0,1,106A Centennial Hills / Rancho Southbound,12897,2_merged_357925062,357903444,
b_356088487,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,2_merged_357925062,357903445,
b_356088707,0,4425,0,1,106A Centennial Hills / Rancho Southbound,12897,2_merged_357925062,357903446,
b_356088486,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,2_merged_357925062,357903447,
b_356088709,0,4425,0,1,106A Centennial Hills / Rancho Southbound,12897,2_merged_357925062,357903448,
b_356088679,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,2_merged_357925062,357903449,
a_356087332,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889203,
a_356086870,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889202,
a_356087541,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889201,
a_356087263,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889200,
a_356087539,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12744,3_merged_357925057,357889207,
a_356087545,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889206,
a_356086871,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889205,
a_356087542,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889204,
a_356087543,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889209,
a_356087540,0,4400,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12745,3_merged_357925057,357889208,
a_356088358,0,4417,0,0,SX-A Sahara Express Eastbound,12846,13_merged_357925059,357900535,
b_356090137,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921628,
b_356090134,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921629,
b_356090138,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921620,
b_356090141,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921621,
b_356090133,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921622,
b_356090132,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921623,
b_356090139,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921624,
a_356088171,0,4418,0,1,Centennial Express Southbound,12857,4_merged_357925060,357898034,
b_356090140,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921626,
b_356090136,0,4450,0,1,219 Craig Westbound,13036,13_merged_357925063,357921627,
b_356089918,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916561,
b_356089901,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916560,
b_356089912,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916563,
a_356088170,0,4418,0,0,Centennial Express Northbound,12854,4_merged_357925060,357898035,
b_356089899,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916565,
b_356089919,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916564,
b_356089921,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916567,
b_356089917,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916566,
b_356089920,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916569,
b_356089915,0,4440,0,0,206 Charleston Eastbound,12978,2_merged_357925062,357916568,
b_356089519,0,4459,0,0,115 Nellis / Stephanie Northbound,13094,4_merged_357925064,357919795,
b_356089622,0,4459,0,0,115 Nellis / Stephanie Northbound,13094,4_merged_357925064,357919794,
b_356089533,0,4459,0,0,115 Nellis / Stephanie Northbound,13094,4_merged_357925064,357919793,
b_356089530,0,4459,0,0,115 Nellis / Stephanie Northbound,13094,4_merged_357925064,357919792,
b_356089536,0,4459,0,0,115 Nellis / Stephanie Northbound,13094,4_merged_357925064,357919791,
b_356089521,0,4459,0,0,115 Nellis / Stephanie Northbound,13094,4_merged_357925064,357919790,
b_356089566,0,4453,0,1,Deuce on The Strip Southbound,13058,4_merged_357925064,357920167,
a_356088362,0,4417,0,0,SX-A Sahara Express Eastbound,12846,13_merged_357925059,357900537,
b_356089576,0,4453,0,1,Deuce on The Strip Southbound,13058,4_merged_357925064,357920160,
b_356090020,0,4455,0,1,BHX-B Boulder Hwy Express Southbound (Via NSC),13069,3_merged_357925061,357917628,
b_356089764,0,4460,0,1,120 Rampart / Fort Apache Southbound,13103,4_merged_357925064,357919865,
b_356089770,0,4460,0,1,120 Rampart / Fort Apache Southbound,13103,4_merged_357925064,357919864,
b_356089585,0,4453,0,0,Deuce on The Strip Northbound,13057,2_merged_357925062,357920603,
b_356089769,0,4460,0,1,120 Rampart / Fort Apache Southbound,13103,4_merged_357925064,357919866,
b_356089765,0,4460,0,1,120 Rampart / Fort Apache Southbound,13103,4_merged_357925064,357919861,
a_356088171,0,4418,0,0,Centennial Express Northbound,12854,4_merged_357925060,357898038,
b_356089768,0,4460,0,1,120 Rampart / Fort Apache Southbound,13103,4_merged_357925064,357919863,
b_356089763,0,4460,0,1,120 Rampart / Fort Apache Southbound,13103,4_merged_357925064,357919862,
a_356088170,0,4418,0,0,Centennial Express Northbound,12854,4_merged_357925060,357898039,
b_356089766,0,4460,0,1,120 Rampart / Fort Apache Southbound,13103,4_merged_357925064,357919869,
b_356089771,0,4460,0,1,120 Rampart / Fort Apache Southbound,13103,4_merged_357925064,357919868,
b_356089580,0,4453,0,1,Deuce on The Strip Southbound,13058,4_merged_357925064,357920168,
b_356089563,0,4453,0,1,Deuce on The Strip Southbound,13058,4_merged_357925064,357920169,
a_356088363,0,4417,0,0,SX-B Sahara Express Eastbound (Via Vegas Valley),12847,13_merged_357925059,357900531,
a_356087625,0,4402,0,1,207 Stewart / Alta Westbound,12760,2_merged_357925058,357889975,
a_356087624,0,4402,0,1,207 Stewart / Alta Westbound,12760,2_merged_357925058,357889974,
a_356087622,0,4402,0,1,207 Stewart / Alta Westbound,12760,2_merged_357925058,357889977,
a_356087626,0,4402,0,1,207 Stewart / Alta Westbound,12760,2_merged_357925058,357889976,
a_356087626,0,4402,0,1,207 Stewart / Alta Westbound,12760,2_merged_357925058,357889971,
a_356087625,0,4402,0,1,207 Stewart / Alta Westbound,12760,2_merged_357925058,357889970,
a_356087623,0,4402,0,1,207 Stewart / Alta Westbound,12760,2_merged_357925058,357889973,
a_356087622,0,4402,0,1,207 Stewart / Alta Westbound,12760,2_merged_357925058,357889972,
a_356087627,0,4402,0,0,207 Alta / Stewart Eastbound,12758,3_merged_357925057,357889979,
a_356087623,0,4402,0,1,207 Stewart / Alta Westbound (ends at Rainbow),12759,2_merged_357925058,357889978,
a_356087876,0,4416,0,1,BHX-B Boulder Hwy Express Southbound (Via NSC),12838,4_merged_357925060,357894165,
a_356087019,0,4397,0,1,122 S. Maryland Pkwy Southbound to W. Henderson,12721,3_merged_357925057,357887539,
a_356087333,0,4397,0,1,122 S. Maryland Pkwy Southbound to W. Henderson,12721,3_merged_357925057,357887538,
a_356087333,0,4397,0,1,122 S. Maryland Pkwy Southbound to W. Henderson,12721,3_merged_357925057,357887533,
a_356087021,0,4397,0,1,122 S. Maryland Pkwy Southbound to W. Henderson,12721,3_merged_357925057,357887532,
a_356087025,0,4397,0,0,122 S. Maryland Pkwy (ends at Silverado Ranch),12719,3_merged_357925057,357887531,
a_356087027,0,4397,0,0,122 S. Maryland Pkwy Northbound to SSTT,12717,3_merged_357925057,357887530,
a_356087021,0,4397,0,1,122 S. Maryland Pkwy Southbound to W. Henderson,12721,3_merged_357925057,357887537,
a_356087022,0,4397,0,1,122 S. Maryland Pkwy Southbound to W. Henderson,12721,3_merged_357925057,357887536,
a_356087404,0,4397,0,1,122 S. Maryland Pkwy Southbound to W. Henderson,12721,3_merged_357925057,357887535,
a_356087873,0,4416,0,1,BHX-A Boulder Hwy Express Southbound (Via CSN Henderson),12840,4_merged_357925060,357894166,
a_356088343,0,4417,0,0,SX-A Sahara Express Eastbound,12846,13_merged_357925059,357900532,
b_356089571,0,4453,0,0,Deuce on The Strip Northbound,13057,4_merged_357925064,357920281,
b_356089563,0,4453,0,0,Deuce on The Strip Northbound,13057,4_merged_357925064,357920280,
b_356089582,0,4453,0,0,Deuce on The Strip Northbound,13057,4_merged_357925064,357920283,
b_356089567,0,4453,0,0,Deuce on The Strip Northbound,13057,4_merged_357925064,357920282,
b_356089574,0,4453,0,0,Deuce on The Strip Northbound,13057,4_merged_357925064,357920285,
b_356090119,0,4453,0,0,Deuce on The Strip Northbound,13057,4_merged_357925064,357920284,
b_356089561,0,4453,0,0,Deuce on The Strip Northbound,13057,4_merged_357925064,357920287,
b_356089579,0,4453,0,0,Deuce on The Strip Northbound,13057,4_merged_357925064,357920286,
a_356087118,0,4403,0,1,208 Washington Westbound,12764,3_merged_357925057,357890245,
a_356087094,0,4403,0,1,208 Washington Westbound,12764,3_merged_357925057,357890244,
a_356087094,0,4403,0,1,208 Washington Westbound,12765,3_merged_357925057,357890247,
a_356087117,0,4403,0,1,208 Washington Westbound,12764,3_merged_357925057,357890246,
a_356087094,0,4403,0,1,208 Washington Westbound,12764,3_merged_357925057,357890241,
a_356087117,0,4403,0,1,208 Washington Westbound,12764,3_merged_357925057,357890240,
a_356087117,0,4403,0,1,208 Washington Westbound,12764,3_merged_357925057,357890243,
a_356087118,0,4403,0,1,208 Washington Westbound,12764,3_merged_357925057,357890242,
a_356088006,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896168,
a_356088009,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896169,
a_356088013,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896166,
a_356088008,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896167,
a_356088011,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896164,
a_356088012,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896165,
a_356088010,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896162,
a_356088007,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896163,
a_356088015,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896160,
a_356088005,0,4399,0,1,202 Flamingo Westbound,12735,4_merged_357925060,357896161,
b_356089854,0,4438,0,1,202 Flamingo Westbound,12962,2_merged_357925062,357919225,
a_356087088,0,4407,0,0,214 East -H Street,12790,2_merged_357925058,357891169,
a_356087086,0,4407,0,0,214 East -H Street,12790,2_merged_357925058,357891168,
a_356088336,0,4398,0,1,201B Tropicana Westbound / West Russell,12730,13_merged_357925059,357900308,
a_356087089,0,4407,0,0,214 East -H Street,12790,2_merged_357925058,357891164,
a_356087124,0,4386,0,1,106B Centennial Hills / Rancho Southbound,12668,3_merged_357925057,357883537,
a_356087120,0,4386,0,1,106A Centennial Hills / Rancho Southbound,12667,3_merged_357925057,357883536,
a_356087123,0,4386,0,1,106B Centennial Hills / Rancho Southbound,12668,3_merged_357925057,357883535,
a_356087122,0,4386,0,1,106A Centennial Hills / Rancho Southbound,12667,3_merged_357925057,357883534,
a_356087121,0,4386,0,1,106B Centennial Hills / Rancho Southbound,12668,3_merged_357925057,357883533,
a_356087097,0,4386,0,1,106A Centennial Hills / Rancho Southbound,12667,3_merged_357925057,357883532,
a_356087093,0,4386,0,1,106B Centennial Hills / Rancho Southbound,12668,3_merged_357925057,357883531,
a_356087124,0,4386,0,1,106A Centennial Hills / Rancho Southbound,12667,3_merged_357925057,357883530,
b_356090239,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,13_merged_357925063,357922625,
b_356090237,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,13_merged_357925063,357922624,
b_356090238,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,13_merged_357925063,357922627,
b_356090241,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,13_merged_357925063,357922626,
b_356090236,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,13_merged_357925063,357922621,
b_356090228,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,13_merged_357925063,357922620,
a_356087097,0,4386,0,1,106B Centennial Hills / Rancho Southbound,12668,3_merged_357925057,357883539,
b_356090240,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,13_merged_357925063,357922622,
a_356088185,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899387,
a_356088189,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899386,
a_356088197,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899385,
a_356088186,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899384,
a_356088193,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899383,
a_356088196,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899382,
a_356088194,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899381,
a_356088185,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899380,
a_356088195,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899389,
a_356088194,0,4408,0,0,215 Bonanza Eastbound,12794,13_merged_357925059,357899388,
b_356089882,0,4456,0,0,SX-B Sahara Express Eastbound (Via Vegas Valley),13073,4_merged_357925064,357920919,
b_356089880,0,4456,0,0,SX-A Sahara Express Eastbound,13074,4_merged_357925064,357920918,
b_356089884,0,4456,0,0,SX-B Sahara Express Eastbound (Via Vegas Valley),13073,4_merged_357925064,357920911,
b_356089878,0,4456,0,0,SX-A Sahara Express Eastbound,13074,4_merged_357925064,357920910,
b_356089876,0,4456,0,0,SX-B Sahara Express Eastbound (Via Vegas Valley),13073,4_merged_357925064,357920913,
b_356089881,0,4456,0,0,SX-A Sahara Express Eastbound,13074,4_merged_357925064,357920912,
b_356089883,0,4456,0,0,SX-B Sahara Express Eastbound (Via Vegas Valley),13073,4_merged_357925064,357920915,
b_356089877,0,4456,0,0,SX-A Sahara Express Eastbound,13074,4_merged_357925064,357920914,
b_356089879,0,4456,0,0,SX-B Sahara Express Eastbound (Via Vegas Valley),13073,4_merged_357925064,357920917,
b_356089875,0,4456,0,0,SX-A Sahara Express Eastbound,13074,4_merged_357925064,357920916,
a_356087490,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888619,
a_356087438,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888618,
a_356087488,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888613,
a_356087492,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888612,
a_356087491,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888611,
a_356087439,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888610,
a_356087489,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888617,
a_356087494,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888616,
a_356087498,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888615,
a_356087493,0,4399,0,1,202 Flamingo Westbound,12735,2_merged_357925058,357888614,
a_356088215,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,13_merged_357925059,357898476,
a_356088210,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,13_merged_357925059,357898477,
a_356088214,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,13_merged_357925059,357898474,
a_356088213,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,13_merged_357925059,357898475,
a_356088211,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,13_merged_357925059,357898472,
a_356088212,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,13_merged_357925059,357898473,
a_356088210,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,13_merged_357925059,357898470,
a_356088216,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,13_merged_357925059,357898471,
a_356088216,0,4392,0,1,115 Nellis / Stephanie Southbound,12699,13_merged_357925059,357898478,
a_356088211,0,4392,0,1,115 Nellis / Stephanie Southbound,12697,13_merged_357925059,357898479,
a_356087876,0,4416,0,1,BHX-B Boulder Hwy Express Southbound (Via NSC),12838,4_merged_357925060,357894151,
a_356088356,0,4417,0,1,SX-A Sahara Express Westbound,12850,13_merged_357925059,357900563,
b_356090343,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924117,
a_356087873,0,4416,0,1,BHX-A Boulder Hwy Express Southbound (Via CSN Henderson),12840,4_merged_357925060,357894152,
a_356087874,0,4416,0,1,BHX-B Boulder Hwy Express Southbound (Via NSC),12838,4_merged_357925060,357894155,
a_356087170,0,4416,0,1,BHX-A Boulder Hwy Express Southbound (Via CSN Henderson),12840,4_merged_357925060,357894154,
b_356090340,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924113,
a_356088357,0,4417,0,1,SX-A Sahara Express Westbound,12850,13_merged_357925059,357900565,
a_356087869,0,4416,0,1,BHX-B Boulder Hwy Express Southbound (Via NSC),12838,4_merged_357925060,357894159,
a_356087878,0,4416,0,1,BHX-A Boulder Hwy Express Southbound (Via CSN Henderson),12840,4_merged_357925060,357894158,
a_356088362,0,4417,0,1,SX-B Sahara Express Westbound,12851,13_merged_357925059,357900568,
a_356088360,0,4417,0,1,SX-A Sahara Express Westbound,12850,13_merged_357925059,357900569,
b_356090349,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924119,
b_356090352,0,4440,0,1,206 Charleston Westbound,12983,13_merged_357925063,357924118,
a_356087964,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885489,
a_356087056,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885488,
a_356087964,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885481,
a_356087056,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885480,
a_356087275,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885483,
a_356087963,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885482,
a_356087962,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885485,
a_356088126,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885484,
a_356087274,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885487,
a_356087270,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885486,
b_356088606,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906397,
b_356088734,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906396,
b_356088604,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906395,
b_356088612,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906394,
b_356089550,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906393,
b_356088611,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906392,
b_356088734,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906391,
b_356088600,0,4432,0,0,117 Silverado Ranch Westbound / S. Las Vegas Blvd Northbound,12927,4_merged_357925064,357906390,
b_356088608,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906399,
b_356088607,0,4432,0,1,117 S. Las Vegas Blvd Southbound / Silverado Ranch Eastbound,12929,4_merged_357925064,357906398,
