stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.07162,0,6598,-115.204267,,,,Sunset Rd & Cameron St,EB Sunset after Ullom,0,6598,
36.071621,0,6599,-115.198803,,,,Sunset Rd & Arville St,EB Sunset after Arville,0,6599,
36.192301,0,4322,-115.132653,,,,,SB Las Vegas before Tonopah,0,4322,
36.096725,0,6757,-115.306303,,,,Grand Canyon Dr & Reno Ave,NB Grand Canyon after Reno,0,6757,
36.180832,0,3140,-115.217114,,,,,EB Washington before Marie Fenlon,0,3140,
36.180945,0,3141,-115.219141,,,,,WB Washington after Smith,0,3141,
36.181348,0,3142,-115.241706,,,,,WB Washington before Rainbow,0,3142,
36.18102,0,3144,-115.083807,,,,,WB Washington after Staffordshire,0,3144,
36.1809,0,3145,-115.075637,,,,,EB Washington before Kenicott,0,3145,
36.181138,0,3146,-115.075172,,,,,WB Washington before Lamb,0,3146,
36.049077,0,1526,-114.971816,,,,,EB Lake Mead after Ash,0,1526,
36.18145,0,3148,-115.2519,,,,,WB Washington after Tenaya,0,3148,
36.18084,0,3149,-115.16947,,,,,EB Washington after Tonopah,0,3149,
36.100139,0,2827,-115.06326,,,,,EB Tropicana after Nellis,0,2827,
36.099898,0,2820,-115.10515,,,,,EB Tropicana after Mojave,0,2820,
36.100135,0,2821,-115.105084,,,,,WB Tropicana before Mojave,0,2821,
36.100449,0,2822,-115.059809,,,,,WB Tropicana before Nellis,0,2822,
36.100228,0,2823,-115.05897,,,,,EB Tropicana after Morris,0,2823,
36.298956,0,5416,-115.277915,,,,FARM RD & VIRGINIA DALE ST,EB Farm after Tule Springs,0,5416,
36.260417,0,5410,-115.155901,,,,CAMINO AL NORTE & CAMINO ELDORADO,SB Camino Al Norte after Ann,0,5410,
36.263312,0,5411,-115.243106,,,,W ANN RD & W TROPICANA AV,WB Ann after Rainbow,0,5411,
36.275135,0,5412,-115.269488,,,,CENTENNIAL CENTER BLVD & PAINTED MIRAGE RD,NB Centennial Center after US 95,0,5412,
36.144257,0,3381,-115.279651,,,,,WB Sahara after Durango,0,3381,
36.239434,0,5418,-115.055972,,,,N LAS VEGAS BLVD & W WARM SPRINGS RD,NB Las Vegas before Craig,0,5418,
36.081542,0,5419,-115.053932,,,,WHITNEY RANCH DR & E RUSSELL RD,SB Whitney Ranch after Russell,0,5419,
36.158874,0,3389,-115.301985,,,,,EB Charleston after Apple,0,3389,
36.03667,0,1409,-115.172186,,,,S LAS VEGAS BLVD & W SHELBOURNE AV,NB Las Vegas after Wigwam,0,1409,
36.139232,0,1408,-115.160519,,,,,SB LV Blvd at Hilton Grnd Vacations,0,1408,
36.013705,0,6657,-115.136555,,,,Maryland Pkwy & Silverado Ranch Blvd,NB Maryland after Silverado Ranch,0,6657_merged_357925028,
36.122751,0,1403,-115.171364,,,,,SB Las Vegas at Treasure Island,0,1403,
36.146716,0,1401,-115.155255,,,,,NB Las Vegas at the STRAT,0,1401,
36.147838,0,1400,-115.154824,,,,,SB Las Vegas at the Strat,0,1400,
36.140246,0,1407,-115.159481,,,,,NB Las Vegas at Hilton Grand Vac,0,1407,
36.099305,0,1405,-115.172736,,,,,NB Las Vegas before Tropicana,0,1405,
36.158754,0,449,-115.129811,,,,,EB Charleston after Hillside,0,449,
36.11787,0,1339,-115.173037,,,,,SB Las Vegas at Caesars Palace,0,1339,
36.239274,0,3960,-115.226722,,,,,WB Craig after Jones,0,3960,
36.195639,0,1491,-115.097258,,,,,EB Lake Mead after Pecos,0,1491,
36.177694,0,693,-115.205883,,,,,NB Decatur after Bonanza,0,693,
36.047819,0,1335,-115.17249,,,,,SB Las Vegas at Moberly,0,1335,
36.039908,0,442,-114.96739,,,,,SB Center after Maple,0,442,
36.042767,0,441,-114.967334,,,,,SB Center after Ivy,0,441,
36.046223,0,440,-114.967325,,,,,SB Center after Dogwood,0,440,
36.164274,0,6844,-115.16737,,,,,EB Pinto after Rose,0,6844,
36.020544,0,4218,-115.09188,,,,,SB Carnegie after Village View,0,4218,
36.158745,0,445,-115.140084,,,,,EB Charleston after 10th,0,445,
36.112511,0,1332,-115.172729,,,,,NB Las Vegas at the Paris,0,1332,
35.976887,0,6932,-115.163779,,,,,SB Gilespie after Barbara,0,6932,
35.973321,0,6933,-115.163415,,,,,SB Gilespie after Gilliflower,0,6933,
35.977221,0,6930,-115.172092,,,,Barbara & Las Vegas,EB Barbara after las Vegas Blvd,0,6930,
35.97727,0,6931,-115.16772,,,,,EB Barbara after Haven,0,6931,
35.988162,0,6936,-115.140393,,,,,EB St Rose after Amigo,0,6936,
35.963467,0,6937,-115.172615,,,,,NB Las Vegas after Volunteer,0,6937,
35.977954,0,6934,-115.154629,,,,,EB St Rose after Bermuda,0,6934,
35.982498,0,6935,-115.148294,,,,,EB St Rose after Raiders,0,6935,
36.114929,0,5770,-115.306067,,,,W FLAMINGO RD & S GRAND CANYON DR,EB Flamingo after Grand Canyon,0,5770,
36.262903,0,6938,-115.241214,,,,,EB Ann after Rainbow,0,6938,
36.26187,0,6939,-115.233141,,,,,EB Ann after Torrey Pines,0,6939,
36.11479,0,5775,-115.283099,,,,W FLAMINGO RD & S RILEY ST,EB Flamingo after Riley,0,5775,
36.11475,0,5774,-115.287028,,,,W FLAMINGO RD & S RILEY ST,EB Flamingo after El Capitan,0,5774,
36.125723,0,5777,-115.265849,,,,SPRING MOUNTAIN RD & SPRING VISTAS DR,WB Spring Mtn at 8000 Spring Mtn,0,5777,
36.125648,0,5776,-115.261498,,,,SPRING MOUNTAIN RD & S DURANGO DR,WB Spring Mountain after Buffalo,0,5776,
35.96831,0,39,-114.843729,,,,,EB Adams after Buchanan,0,39,
36.033693,0,5579,-115.100405,,,,N PECOS RD & WIGWAM PKWY,SB Pecos after Wigwam,0,5579,
36.264865,0,5578,-115.25403,,,,SKY POINTE DR & N TENAYA WY,SB Sky Pointe before Tenaya,0,5578,
36.274814,0,5577,-115.259982,,,,W AZURE DR & N TENAYA WY,WB Azure at Findlay Honda,0,5577,
36.273552,0,5576,-115.25223,,,,W AZURE DR & N TENAYA WY,WB Azure after Tenaya,0,5576,
36.28713,0,5575,-115.269674,,,,N CIMARRON RD & HESPERIDES AV,SB Cimarron after Hesperides,0,5575,
36.059052,0,1541,-114.965054,,,,,EB Lake Mead after Pawnee,0,1541,
36.291044,0,5573,-115.265314,,,,ELKHORN RD & CONOUGH LA,WB Elkhorn after Conough,0,5573,
36.29077,0,5572,-115.260975,,,,ELKHORN RD & CONOUGH LA,WB Elkhorn after Buffalo,0,5572,
36.164434,0,35,-115.145195,,,,,NB 4th after Bonneville,0,35,
36.297252,0,5570,-115.260323,,,,N BUFFALO DR & HORNBLOWER AV,SB Buffalo after Farm,0,5570,
36.181038,0,3092,-115.211037,,,,,WB Washington after Minnesota,0,3092,
36.036247,0,1536,-114.991559,,,,,EB Lake Mead after Atlantic,0,1536,
36.181053,0,3090,-115.20558,,,,,WB Washington before Decatur,0,3090,
36.180853,0,3091,-115.205527,,,,,EB Washington after Decatur,0,3091,
36.181059,0,3096,-115.071558,,,,,EB Washington before Marion,0,3096,
36.181229,0,3097,-115.066289,,,,,EB Washington after Greenbrook,0,3097,
36.181066,0,3094,-115.115092,,,,,EB Washington after Eastern,0,3094,
36.181337,0,3123,-115.061667,,,,,EB Washington after Nellis,0,3123,
36.113939,0,1249,-115.164164,,,,,SB Koval after Flamingo,0,1249,
36.115147,0,1248,-115.16391,,,,,NB Koval after Flamingo,0,1248,
36.181417,0,3098,-115.06671,,,,,WB Washington before Stoney Beach,0,3098,
36.180762,0,3099,-115.227119,,,,,EB Washington before Wallace,0,3099,
36.053191,0,1539,-114.969023,,,,,EB Lake Mead before Center,0,1539,
35.97356,0,339,-114.845788,,,,,SB Buchanan after Boulder City Pkwy,0,339,
36.180768,0,338,-115.12524,,,,,SB Bruce after Washington,0,338,
36.18453,0,335,-115.12522,,,,,SB Bruce after Searles,0,335,
36.18287,0,337,-115.124977,,,,,NB Bruce at Todd,0,337,
36.182897,0,332,-115.125227,,,,,SB Bruce after Gragson,0,332,
36.247559,0,6399,-115.154194,,,,Camino Al Norte & Lone Mountain Rd,SB Camino Al Norte before Lone Mtn,0,6399,
36.158812,0,4107,-115.321982,,,,,EB Charleston after Town Center,0,4107,
36.113658,0,2061,-115.153908,,,,,SB Paradise after Flamingo,0,2061,
36.232463,0,1633,-115.161816,,,,,NB Martin L King after Alexander,0,1633,
36.139405,0,1188,-115.22532,,,,,SB Jones after Eldora,0,1188,
36.269532,0,6973,-115.034847,,,,,WB Tropical after Mt Hood,0,6973,
36.024493,0,7199,-115.006204,,,,Horizon Ridge & Iridescent,WB Horizon Ridge after Lemongold,0,7199,
36.105119,0,1901,-115.06412,,,,,NB Nellis after Sun Valley,0,1901,
36.09718,0,2062,-115.148821,,,,,SB Paradise after Gus Giuffre,0,2062,
36.269119,0,6987,-115.108325,,,,,WB Tropical after Statz,0,6987,
36.23701,0,3895,-115.098568,,,,,NB Pecos at 4224 N. Pecos,0,3895,
36.217571,0,3467,-115.083774,,,,,EB Cheyenne after Lincoln,0,3467,
36.2175,0,3466,-115.17444,,,,,EB Cheyenne after Coleman,0,3466,
36.056889,0,3465,-115.09129,,,,,WB Warm Springs after Heavenly View,0,3465,
36.093207,0,6613,-115.279395,,,,Durango Dr & Hacienda Ave,SB Durango before Hacienda,0,6613,
36.095951,0,6612,-115.279386,,,,Durango Dr & Reno Ave,SB Durango after Reno,0,6612,
36.150937,0,6610,-115.279709,,,,,SB Durango after Oakey,0,6610,
36.073472,0,6617,-115.279589,,,,Durango Dr & Post Rd,SB Durango after Post,0,6617,
36.077336,0,6616,-115.279526,,,,Durango Dr & Patrick Ln,SB Durango after Patrick,0,6616,
36.084468,0,6615,-115.279437,,,,Durango Dr & Russell Rd,SB Durango after Russell,0,6615,
36.087713,0,6614,-115.279383,,,,Durango Dr & Spanish Ridge Ave,SB Durango before Russell,0,6614,
36.269156,0,6986,-115.105136,,,,,WB Tropical before Statz,0,6986,
36.07917,0,6619,-115.279149,,,,Durango Dr & Patrick Ln,NB Durango after Patrick,0,6619,
36.060274,0,6618,-115.279406,,,,Durango Dr & Arby Ave,SB Durango after Maule,0,6618,
36.187657,0,2119,-115.098483,,,,,SB Pecos after Owens,0,2119,
36.287403,0,5951,-115.17751,,,,Aliante Pkwy & Nature Park Dr,NB Aliante before Nature Park,0,5951,
36.22172,0,5953,-115.098448,,,,Pecos Rd & Colton Ave,NB Pecos after Colton,0,5953,
36.287387,0,5952,-115.177884,,,,Aliante Pkwy & Nature Park Dr,SB Aliante after Nature Park,0,5952,
36.184759,0,5958,-115.12434,,,,Searles Ave & Bruce St,EB Searles after Bruce,0,5958,
36.18137,0,4077,-115.052209,,,,,EB Washington after Christy,0,4077,
36.22597,0,5796,-115.300442,,,,W GOWAN RD & WILD WILLOW ST,EB Gowan after St Aiden,0,5796,
36.226589,0,5795,-115.304898,,,,W GOWAN RD & N JENSEN ST,EB Gowan after Grand Canyon,0,5795,
36.225769,0,5794,-115.308722,,,,W GOWAN RD & N JENSEN ST,EB Gowan after Sweden,0,5794,
36.22562,0,5793,-115.314831,,,,W GOWAN RD & SUGARLAND AV,EB Gowan after Hualapai,0,5793,
36.22355,0,5792,-115.315458,,,,N HUALAPAI WY & SUGARLAND AV,NB Hualapai before Gowan,0,5792,
36.219498,0,5791,-115.31544,,,,N HUALAPAI WY & W CHEYENNE AV,NB Hualapai after Cheyenne,0,5791,
36.23955,0,3961,-115.230236,,,,,WB Craig before Rancho,0,3961,
36.055681,0,7278,-115.266586,,,,,Warm Springs @ Myers (W),0,7278,
36.063504,0,7279,-115.279119,,,,,Durango @ Maule (N),0,7279,
36.20651,0,653,-115.142938,,,,,SB Commerce after Duchess,0,653,
36.105001,0,2065,-115.151239,,,,,SB Paradise after Naples,0,2065,
36.269234,0,6984,-115.096819,,,,,WB Tropical before Pecos,0,6984,
36.21778,0,3469,-115.175347,,,,,WB Cheyenne after Coleman,0,3469,
36.217817,0,3468,-115.084237,,,,,WB Cheyenne before Lincoln,0,3468,
36.203523,0,2345,-115.151732,,,,,NB Revere after Carey,0,2345,
36.20553,0,2347,-115.151762,,,,,NB Revere after Nelson,0,2347,
36.097357,0,2341,-115.168861,,,,,WB Reno after Haven,0,2341,
36.097179,0,2340,-115.167837,,,,,EB Reno after Haven,0,2340,
36.13819,0,6104,-115.029005,,,,Hollywood Blvd & Vegas Valley Dr,NB Hollywood after Vegas Valley,0,6104,
36.137102,0,6103,-115.033027,,,,Vegas Valley Dr & Treeline Dr,EB Vegas Valley after Tree Line,0,6103,
36.14451,0,6101,-115.03712,,,,Sahara Ave & Orchard Valley Dr,EB Sahara after Orchard Valley,0,6101,
36.136882,0,6100,-115.069462,,,,Vegas Valley Dr & Aloha Ave,EB Vegas Valley after Aloha,0,6100,
36.162479,0,6450,-115.278464,,,,Durango Dr & Grandbank Dr,SB Durango before Charleston,0,6450,
36.260883,0,5432,-115.207379,,,,N DECATUR BLVD & WHITE ASPEN AV,SB Decatur after Ann,0,5432,
36.146218,0,2067,-115.153301,,,,,NB Paradise before St Louis,0,2067,
36.166865,0,1169,-115.223692,,,,,NB Jones after Alta,0,1169,
36.222038,0,1888,-115.062309,,,,,SB Nellis before Cheyenne,0,1888,
36.085043,0,3702,-115.246879,,,,,EB Russell after Montessouri,0,3702,
36.18453,0,1886,-115.062369,,,,,SB Nellis after Monroe,0,1886,
36.185409,0,1885,-115.062037,,,,,NB Nellis after Monroe,0,1885,
36.195567,0,1884,-115.062286,,,,,SB Nellis after Lake Mead,0,1884,
36.196639,0,1883,-115.06201,,,,,NB Nellis after Lake Mead,0,1883,
36.234839,0,1882,-115.062338,,,,,SB Nellis after Las Vegas,0,1882,
36.237081,0,1881,-115.062011,,,,,NB Nellis after Las Vegas,0,1881,
36.191859,0,1880,-115.06236,,,,,SB Nellis after Kell,0,1880,
36.162366,0,1595,-115.080221,,,,,NB Lamb after Sherrill,0,1595,
36.090464,0,2120,-115.101127,,,,,SB Pecos after Brookfield,0,2120,
36.076967,0,2123,-115.100768,,,,,NB Pecos after Post,0,2123,
36.078345,0,2122,-115.101077,,,,,SB Pecos after Patrick,0,2122,
36.19239,0,2125,-115.098209,,,,,NB Pecos at Perliter,0,2125,
36.07593,0,2124,-115.101043,,,,,SB Pecos after Pepper,0,2124,
36.090349,0,2127,-115.100839,,,,,NB Pecos after Rawhide,0,2127,
36.084969,0,5752,-115.30578,,,,W RUSSELL RD & THUNDER SPIRIT ST,EB Russell after Grand Canyon,0,5752,
36.114249,0,946,-115.160782,,,,,EB Flamingo at The Tuscany,0,946,
36.097689,0,2128,-115.100888,,,,,NB Pecos after Reno,0,2128,
36.114668,0,944,-115.229902,,,,,WB Flamingo after El Camino,0,944,
36.114777,0,945,-115.112663,,,,,EB Flamingo after Eucalyptus,0,945,
36.115101,0,942,-115.211861,,,,,EB Flamingo after Edmond,0,942,
36.289805,0,6916,-115.224492,,,,,SB Jones after Elkhorn,0,6916,
36.114582,0,940,-115.118247,,,,,EB Flamingo after Eastern,0,940,
36.11483,0,941,-115.1199,,,,,WB Flamingo after Eastern,0,941,
36.068555,0,6039,-115.165259,,,,South Strip Terminal,South Strip Transit Terminal Bay 14,0,6039,
36.206275,0,6445,-115.2608,,,,Buffalo Dr & Trinity Peak Ave,SB Buffalo before Smoke Ranch,0,6445,
36.125534,0,6452,-115.297225,,,,Fort  Apache Rd & Spring Mountain Rd,SB Fort Apache after Spring Mtn,0,6452,
36.099901,0,5757,-115.287653,,,,W TROPICANA AV & SPANISH HILLS DR,EB Tropicana after El Capitan,0,5757,
36.068277,0,6031,-115.165774,,,,South Strip Terminal,South Strip Transit Terminal Bay 6,0,6031,
36.099906,0,5756,-115.296581,,,,W TROPICANA AV & S FORT APACHE RD,EB Tropicana after Fort Apache,0,5756,
36.169495,0,5173,-115.286852,,,,,NB Rampart after Alta,0,5173,
36.071196,0,2659,-115.087975,,,,,WB Sunset after Annie Oakley,0,2659,
36.070914,0,2658,-115.086262,,,,,EB Sunset after Annie Oakley,0,2658,
36.209644,0,5177,-115.278775,,,,,NB Rampart before Del Webb,0,5177,
36.096801,0,5755,-115.2972,,,,S FORT APACHE RD & W TROPICANA AV,NB Fort Apache after Reno,0,5755,
36.188026,0,5175,-115.28741,,,,,NB Rampart before Vegas,0,5175,
36.174682,0,5174,-115.286908,,,,,NB Rampart after Canyon Run Dr.,0,5174,
36.166108,0,2653,-115.088813,,,,,EB Stewart after Sandhill,0,2653,
36.166078,0,2652,-115.092526,,,,,EB Stewart before Sandhill,0,2652,
36.14072,0,5179,-115.2788,,,,,NB Durango after Eldora,0,5179,
36.305505,0,6913,-115.21787,,,,,WB Grand Teton before Squaw Gulch,0,6913,
36.262306,0,6980,-115.082727,,,,,EB Nexus after Donovan,0,6980,
36.057049,0,3039,-115.165619,,,,,WB Warm Springs after Gilespie,0,3039,
36.103394,0,6455,-115.297385,,,,Fort  Apache Rd & Tompkins Ave,SB Fort Apache after Tompkins,0,6455,
36.143981,0,3413,-115.255297,,,,,WB Sahara before Pioneer,0,3413,
36.165668,0,1597,-115.080626,,,,,SB Lamb after Stewart,0,1597,
36.034332,0,3418,-115.118571,,,,,SB Eastern after Wigwam,0,3418,
36.17421,0,3419,-115.061027,,,,,WB Bonanza after Ute,0,3419,
36.21813,0,5954,-115.098408,,,,Pecos Rd & Cheyenne Ave,NB Pecos before Cheyenne,0,5954_merged_357925050,
36.283397,0,6918,-115.214811,,,,,EB Deer Springs after Bradley,0,6918,
36.118298,0,6454,-115.297171,,,,Fort  Apache Rd & Viking Rd,SB Fort Apache after Viking,0,6454,
36.205692,0,6325,-115.295212,,,,Lake Mead Blvd & Greenspring St,WB Lake Mead before Del Webb,0,6325,
36.188919,0,2019,-115.06275,,,,,WB Owens after Nellis,0,2019,
36.195493,0,6448,-115.260497,,,,Buffalo Dr & Lake Mead Blvd,SB Buffalo after Lake Mead,0,6448,
36.188189,0,2015,-115.106468,,,,,EB Owens after Mojave,0,2015,
36.188568,0,2014,-115.120347,,,,,WB Owens before McDaniels,0,2014,
36.188958,0,2017,-115.061179,,,,,WB Owens before Nellis,0,2017,
36.188537,0,2013,-115.066488,,,,,EB Owens before Nellis,0,2013,
36.188599,0,2012,-115.071477,,,,,WB Owens after Marion,0,2012,
36.216684,0,567,-115.224886,,,,,EB Cheyenne after Jones,0,567,
36.130832,0,2922,-115.190105,,,,,NB Valley View after Desert Inn,0,2922,
36.276784,0,6971,-115.032585,,,,,WB Centennial before Mt Hood,0,6971,
36.187903,0,1591,-115.080064,,,,,SB Lamb after Owens,0,1591,
36.18126,0,6568,-115.263584,,,,Washington Ave & Buffalo Dr,EB Washington before Buffalo,0,6568,
35.972163,0,7255,-114.849002,,,,,EB Boulder City Pkwy before Juniper,0,7255,
35.972339,0,7256,-114.849112,,,,,WB Boulder City Pkwy after Juniper,0,7256,
36.26589,0,7257,-115.047453,,,,,EB El Campo Grande after Nicco,0,7257,
36.056258,0,3034,-115.032409,,,,,EB Warm Springs after Gibson Sprngs,0,3034,
36.099241,0,6456,-115.297466,,,,Fort  Apache Rd & Tropicana Ave,SB Fort Apache after Tropicana,0,6456,
36.00306,0,4485,-115.109283,,,,,NB Eastern after Coronado Center,0,4485,
36.006138,0,4486,-115.112787,,,,,NB Eastern before St Rose,0,4486,
36.21768,0,4487,-115.2606,,,,,SB Buffalo after Cheyenne,0,4487,
36.003766,0,4481,-115.110552,,,,,SB Eastern after Siena Heights,0,4481,
36.013138,0,5613,-115.145149,,,,E SILVERADO RANCH BLVD & GOLDSHINE ST,EB Silverado Ranch after Pollock,0,5613,
36.056905,0,3067,-115.104006,,,,,EB Warm Springs after Tomiyasu,0,3067,
36.21302,0,4488,-115.260668,,,,,SB Buffalo after Valiant Dr,0,4488,
36.013218,0,5610,-115.15876,,,,E SILVERADO RANCH BLVD & FAIRFIELD AV,EB Silverado Ranch after Placid,0,5610,
36.094059,0,6855,-115.189695,,,,,NB Valley View after Hacienda,0,6855,
36.060516,0,6854,-114.958947,,,,,SB Pueblo before Apache,0,6854,
36.116169,0,6857,-115.189875,,,,,NB Valley View after Flamingo,0,6857,
36.188607,0,6566,-115.273038,,,,Vegas Dr & Asteroid Way,EB Vegas after Asteroid,0,6566,
36.239702,0,6851,-115.139903,,,,,WB Craig after Goldfield,0,6851,
36.199684,0,709,-115.205709,,,,,NB Decatur after Eugene,0,709,
36.056461,0,3035,-115.033592,,,,,WB Warm Springs after Profile,0,3035,
36.153076,0,704,-115.208152,,,,,SB Decatur after Doe,0,704,
36.009619,0,5616,-115.136979,,,,S MARYLAND PKWY & HIKING HILLS AV,SB Maryland after Le Baron,0,5616,
36.141842,0,706,-115.20796,,,,,NB Decatur before Eldora,0,706,
36.140385,0,707,-115.208294,,,,,SB Decatur after Eldora,0,707,
36.122293,0,6859,-115.190303,,,,,SB Valley View after Twain,0,6859,
36.11951,0,6858,-115.189974,,,,,NB Valley View after Viking,0,6858,
36.129394,0,702,-115.20826,,,,,SB Decatur after Desert Inn,0,702,
36.191967,0,703,-115.206217,,,,,SB Decatur at 1813 N Decatur,0,703,
36.284679,0,7139,-115.297802,,,,,WB Deer Springs after Fort Apache,0,7139,
36.284642,0,7138,-115.29281,,,,,WB Deer Springs before Campbell,0,7138,
36.188794,0,6563,-115.269679,,,,Vegas Dr & Cimarron Rd,WB Vegas after Cimarron,0,6563,
36.306495,0,7131,-115.304646,,,,,EB Grand Teton after Grand Canyon,0,7131,
36.306605,0,7130,-115.309198,,,,,EB Grand Teton before Grand Canyon,0,7130,
36.302478,0,7133,-115.296973,,,,,SB Fort Apache after Gilcrease,0,7133,
36.166363,0,81,-115.243415,,,,,EB Alta after Rainbow,0,81,
36.16664,0,86,-115.262007,,,,,WB Alta after Buffalo,0,86,
36.299069,0,7134,-115.296217,,,,,EB Farm after Fort Apache,0,7134,
36.166216,0,84,-115.174276,,,,,WB Alta after Rancho,0,84,
36.297821,0,7136,-115.289668,,,,,SB Oso Blanca after Farm,0,7136,
36.056758,0,3036,-115.117239,,,,,EB Warm Springs after Eastern,0,3036,
36.056167,0,5316,-115.036587,,,,,EB Warm Springs after Marks,0,5316,
36.193871,0,1658,-115.160678,,,,,NB Martin L King after Jimmy,0,1658,
36.208976,0,1659,-115.160836,,,,,NB Martin L King after June,0,1659,
36.238599,0,1652,-115.162165,,,,,SB Martin L King after Craig,0,1652,
36.225403,0,1653,-115.161516,,,,,NB Martin L King after Gowan,0,1653,
36.217009,0,1650,-115.161392,,,,,SB Martin L King after Cheyenne,0,1650,
36.240088,0,1651,-115.161833,,,,,NB Camino Al Norte after Craig,0,1651,
36.206084,0,1656,-115.160761,,,,,NB Martin L King after Helen,0,1656,
36.20545,0,1657,-115.161007,,,,,SB Martin L King after Helen,0,1657,
36.224191,0,1654,-115.161711,,,,,SB Martin L King after Gowan,0,1654,
36.202429,0,411,-115.01926,,,,,EB Carey after Sierra Sunrise,0,411,
36.060782,0,6583,-115.279092,,,,Durango Dr & Badura Ave,NB Durango before Badura,0,6583,
36.060944,0,6582,-115.252541,,,,Tenaya Way & Badura Ave,SB Tenaya after Badura,0,6582,
36.061357,0,6581,-115.247635,,,,Badura Ave & Montessouri St,WB Badura after Montessouri,0,6581,
36.061405,0,6580,-115.244253,,,,Badura Ave & Rainbow Blvd,WB Badura after Rainbow,0,6580,
36.062957,0,6587,-115.298744,,,,Maule Ave & Fort  Apache Rd,WB Maule after Fort Apache,0,6587,
36.07041,0,6586,-115.292619,,,,Sunset Rd & Medical Center St,WB Sunset after Medical Center,0,6586,
36.070502,0,6585,-115.284828,,,,Sunset Rd & Riley St,WB Sunset after Riley,0,6585,
36.070522,0,6584,-115.279961,,,,Sunset Rd & Durango Dr,WB Sunset after Durango,0,6584,
36.067208,0,6589,-115.306816,,,,Grand Canyon Dr & Bonanza Creek Ave,NB Grand Canyon after Ziegler,0,6589,
36.062904,0,6588,-115.302584,,,,Maule Ave & Pearland St,WB Maule after Pearland,0,6588,
36.188358,0,1984,-115.075497,,,,,EB Owens across from Ruben Diaz Ele,0,1984,
36.21803,0,588,-115.241509,,,,,EB Cheyenne after Rainbow,0,588,
36.21836,0,589,-115.243038,,,,,WB Cheyenne after Rainbow,0,589,
36.181237,0,3153,-115.252799,,,,,EB Washington before Restful Spr Ct,0,3153,
36.181149,0,3152,-115.234008,,,,,WB Washington after Torrey Pines,0,3152,
36.160412,0,1563,-115.080085,,,,,NB Lamb after Charleston,0,1563_merged_357925056,
36.180901,0,3150,-115.232404,,,,,EB Washington after Torrey Pines,0,3150,
36.180781,0,3157,-115.093051,,,,,EB Washington after Parkhurst,0,3157,
36.181087,0,3155,-115.191848,,,,,EB Washington after Valley View,0,3155,
36.181138,0,3154,-115.187108,,,,,EB Washington after Twin Lakes,0,3154,
36.100589,0,2837,-115.184628,,,,,EB Tropicana after Polaris,0,2837,
36.100168,0,2836,-115.102129,,,,,WB Tropicana after Pecos,0,2836,
36.099918,0,2835,-115.100088,,,,,EB Tropicana after Pecos,0,2835,
36.18129,0,3158,-115.191659,,,,,WB Washington before Valley View,0,3158,
36.099989,0,2833,-115.096029,,,,,EB Tropicana after Pearl,0,2833,
36.101188,0,2832,-115.151538,,,,,WB Tropicana after Paradise,0,2832,
36.100868,0,2831,-115.149151,,,,,EB Tropicana after Paradise,0,2831,
36.100439,0,2830,-115.078498,,,,,WB Tropicana after Palm,0,2830,
36.239799,0,5407,-115.207488,,,,N DECATUR BLVD & E SUNSET RD,NB Decatur after Craig,0,5407,
36.158891,0,3390,-115.295103,,,,,EB Charleston before Fort Apache,0,3390,
36.196345,0,1434,-115.053265,,,,,WB Lake Mead after Christy,0,1434,
36.158727,0,3392,-115.143514,,,,,EB Charleston before 8th,0,3392,
36.158765,0,3395,-115.039969,,,,,SB Tree Line after Charleston,0,3395,
36.052676,0,5402,-115.118378,,,,S EASTERN AV & E ELDORADO LA,SB Eastern after Eldorado,0,5402,
36.06596,0,5401,-115.118676,,,,S EASTERN AV & ROCK SPRINGS DR,SB Eastern after Pama,0,5401,
36.154491,0,3396,-115.03812,,,,,SB Tree Line after Grape Blossom,0,3396,
36.145452,0,3399,-115.047144,,,,,NB Sloan after Sahara,0,3399,
36.203085,0,418,-115.165842,,,,,WB Carey after West,0,418,
36.188579,0,1981,-115.156958,,,,,WB Owens after J,0,1981,
36.237987,0,5409,-115.207752,,,,N DECATUR BLVD & BURTON ST,SB Decatur after Craig,0,5409,
36.262094,0,5408,-115.206988,,,,N DECATUR BLVD & W ANN RD,NB Decatur after Ann,0,5408,
36.057094,0,3031,-115.155747,,,,,WB Warm Springs after Bermuda,0,3031,
36.158815,0,458,-115.082766,,,,,EB Charleston after Broadalbin,0,458,
36.13802,0,1349,-115.160931,,,,,NB Las Vegas at Sky Las Vegas,0,1349,
35.967597,0,4265,-114.867458,,,,,EB BC Pkwy after Veterans Memorial,0,4265,
35.968022,0,4266,-114.867804,,,,,WB BC Pkwy before Veterans Memorial,0,4266,
36.016639,0,5234,-115.17255,,,,,SB Las Vegas after Richmar,0,5234,
36.158946,0,452,-115.112364,,,,,WB Charleston after 28th,0,452,
36.158978,0,453,-115.249912,,,,,EB Charleston after Antelope,0,453,
36.159037,0,499,-115.214512,,,,,EB Charleston after Mohawk,0,499,
36.158867,0,455,-115.073841,,,,,EB Charleston after Arden,0,455,
36.159159,0,456,-115.200271,,,,,WB Charleston after Arville,0,456,
36.01304,0,5235,-115.172614,,,,,SB Las Vegas after Silverado Ranch,0,5235,
35.967028,0,6929,-115.17262,,,,,NB Las Vegas Blvd after St Rose,0,6929,
